idx,name,y_true,y_predict
497,gcc-toolset-11-make,系统,系统
498,gcc-toolset-11-strace,系统,核心
499,gcc-toolset-11-systemtap,系统,系统
500,gcc-toolset-11-valgrind,系统,系统
501,gcc-toolset-9,系统,系统
502,gcc-toolset-9-annobin,系统,核心
503,gcc-toolset-9-binutils,系统,核心
504,gcc-toolset-9-dwz,系统,核心
505,gcc-toolset-9-dyninst,系统,系统
506,gcc-toolset-9-elfutils,系统,核心
507,gcc-toolset-9-gcc,系统,核心
508,gcc-toolset-9-gdb,系统,系统
509,gcc-toolset-9-ltrace,系统,核心
510,gcc-toolset-9-make,系统,系统
511,gcc-toolset-9-strace,系统,核心
512,gcc-toolset-9-systemtap,系统,核心
513,gcc-toolset-9-valgrind,系统,系统
514,GConf2,应用,应用
515,gcr,应用,应用
516,gd,应用,应用
517,gdb,系统,应用
518,gdbm,系统,核心
519,gdisk,应用,应用
520,gdk-pixbuf2,应用,应用
521,gdm,应用,应用
522,gedit,应用,应用
523,gedit-plugins,应用,应用
524,gegl,应用,应用
525,gegl04,应用,应用
526,genwqe-tools,应用,核心
527,geoclue2,应用,应用
528,geocode-glib,应用,应用
529,GeoIP,应用,核心
530,GeoIP-GeoLite-data,应用,核心
531,geoipupdate,应用,应用
532,geolite2,应用,核心
533,geronimo-annotation,应用,应用
534,geronimo-jms,应用,应用
535,geronimo-jpa,应用,应用
536,geronimo-parent-poms,应用,应用
537,gettext,系统,应用
538,gfbgraph,应用,应用
539,gflags,应用,核心
540,gfs2-utils,应用,应用
541,ghc-srpm-macros,系统,应用
542,ghostscript,应用,应用
543,giflib,应用,系统
544,gimp,应用,应用
545,gio-qt,应用,应用
546,git,应用,系统
547,git-lfs,应用,系统
548,gjs,应用,应用
549,glade,应用,应用
550,glassfish-annotation-api,应用,应用
551,glassfish-el,应用,应用
552,glassfish-fastinfoset,应用,应用
553,glassfish-jaxb,应用,应用
554,glassfish-jaxb-api,应用,应用
555,glassfish-jsp,应用,应用
556,glassfish-jsp-api,应用,应用
557,glassfish-legal,应用,应用
558,glassfish-master-pom,应用,应用
559,glassfish-servlet-api,应用,应用
560,glew,应用,核心
561,glib2,系统,应用
562,glibc,核心,系统
563,glibmm24,应用,应用
564,glib-networking,应用,应用
565,gl-manpages,应用,核心
566,glog,应用,核心
567,glusterfs,应用,核心
568,gmp,核心,核心
569,gnome-abrt,应用,应用
570,gnome-autoar,应用,应用
571,gnome-backgrounds,应用,核心
572,gnome-bluetooth,应用,应用
573,gnome-boxes,应用,应用
574,gnome-calculator,应用,应用
575,gnome-characters,应用,应用
576,gnome-color-manager,应用,应用
577,gnome-common,应用,应用
578,gnome-control-center,应用,其它
579,gnome-desktop3,应用,应用
580,gnome-disk-utility,应用,应用
581,gnome-font-viewer,应用,应用
582,gnome-getting-started-docs,应用,核心
583,gnome-initial-setup,应用,应用
584,gnome-keyring,应用,应用
585,gnome-logs,应用,应用
586,gnome-menus,应用,应用
587,gnome-online-accounts,应用,应用
588,gnome-online-miners,应用,应用
589,gnome-photos,应用,应用
590,gnome-remote-desktop,应用,应用
591,gnome-screenshot,应用,应用
592,gnome-session,应用,应用
593,gnome-settings-daemon,应用,应用
594,gnome-shell,应用,应用
595,gnome-shell-extensions,应用,核心
596,gnome-software,应用,应用
597,gnome-system-monitor,应用,应用
598,gnome-terminal,应用,应用
599,gnome-themes-standard,应用,应用
600,gnome-tweaks,应用,应用
601,gnome-user-docs,应用,核心
602,gnome-video-effects,应用,应用
603,gnu-efi,系统,核心
604,gnu-free-fonts,其它,其它
605,gnupg2,系统,核心
606,gnuplot,应用,应用
607,gnutls,核心,核心
608,gobject-introspection,系统,应用
609,go-compilers,应用,应用
610,go-gir-generator,应用,应用
611,golang,应用,核心
612,golang-dbus,应用,核心
613,golang-github-alecthomas-template,应用,应用
614,golang-github-alecthomas-units,应用,应用
615,golang-github-axgle-mahonia,应用,应用
616,golang-github-cryptix-wav,应用,系统
617,golang-github-davecgh-go-spew,应用,应用
618,golang-github-disintegration-imaging,应用,应用
619,golang-github-fogleman-gg,应用,应用
620,golang-github-freetype,应用,应用
621,golang-github-fsnotify-fsnotify,应用,应用
622,golang-github-gosexy-gettext,应用,应用
623,golang-github-kelvins-sunrisesunset,应用,应用
624,golang-github-linuxdeepin-go-dbus-factory,应用,核心
625,golang-github-linuxdeepin-go-x11-client,应用,核心
626,golang-github-lofanmi-pinyin,应用,核心
627,golang-github-mattn-go-sqlite3,应用,应用
628,golang-github-mozillazg-pinyin,应用,核心
629,golang-github-msteinert-pam,应用,应用
630,golang-github-nfnt-resize,应用,应用
631,golang-github-pmezard-go-difflib,应用,应用
632,golang-github-rickb777-date,应用,应用
633,golang-github-rickb777-plural,应用,应用
634,golang-github-stretchr-objx,应用,应用
635,golang-github-stretchr-testify,应用,应用
636,golang-gopkg-alecthomas-kingpin,应用,应用
637,golang-x-image,应用,应用
638,golang-x-sys,应用,应用
639,golang-x-text,应用,应用
640,golang-x-xerrors,应用,应用
641,gom,应用,应用
642,google-api-python-client,应用,系统
643,google-crosextra-caladea-fonts,其它,其它
644,google-crosextra-carlito-fonts,其它,其它
645,google-droid-fonts,其它,其它
646,google-gson,其它,其它
647,google-guice,应用,应用
648,google-noto-cjk-fonts,其它,其它
649,google-noto-emoji-fonts,其它,其它
650,google-noto-fonts,其它,其它
651,google-roboto-slab-fonts,其它,其它
652,go-srpm-macros,系统,系统
653,go-toolset,应用,系统
654,gpac,应用,应用
655,gperf,系统,系统
656,gpgme,系统,应用
657,gpm,应用,系统
658,grafana,应用,系统
659,grafana-pcp,应用,核心
660,graphite2,应用,系统
661,graphviz,应用,应用
662,greenboot,系统,系统
663,grep,核心,核心
664,grilo,应用,应用
665,grilo-plugins,应用,应用
666,groff,应用,核心
667,grub2,系统,核心
668,grubby,系统,系统
669,gsettings-desktop-schemas,应用,核心
670,gsettings-qt,应用,应用
671,gsl,应用,系统
672,gsm,应用,核心
673,gsound,应用,应用
674,gspell,应用,应用
675,gssdp,应用,应用
676,gssntlmssp,应用,应用
677,gssproxy,应用,系统
678,gstreamer,应用,应用
679,gstreamer1,应用,应用
680,gstreamer1-plugins-bad-free,应用,应用
681,gstreamer1-plugins-base,应用,应用
682,gstreamer1-plugins-good,应用,应用
683,gstreamer1-plugins-ugly-free,应用,应用
684,gtest,应用,系统
685,gtk2,应用,应用
686,gtk3,应用,应用
687,gtk-doc,应用,应用
688,gtkmm24,应用,应用
689,gtkmm30,应用,应用
690,gtksourceview3,应用,应用
691,gtkspell,应用,应用
